WE(1).Potential (V)	WE(1).Current (A)	Time (s)	Scan
0.20086669921875	-3.55712890625E-05	226.53659842805	3
0.198486328125	-3.50677490234375E-05	226.585426427927	3
0.196075439453125	-3.4515380859375E-05	226.634254427804	3
0.193450927734375	-3.40972900390625E-05	226.68308242768	3
0.19097900390625	-3.3563232421875E-05	226.731910427557	3
0.188873291015625	-3.3160400390625E-05	226.780738427434	3
0.18646240234375	-3.26416015625E-05	226.82956642731	3
0.183807373046875	-3.22418212890625E-05	226.878394427187	3
0.181243896484375	-3.17718505859375E-05	226.927222427064	3
0.17938232421875	-3.13812255859375E-05	226.976050426941	3
0.17657470703125	-3.09967041015625E-05	227.024878426817	3
0.1741943359375	-3.0560302734375E-05	227.073706426694	3
0.171173095703125	-3.02276611328125E-05	227.122534426571	3
0.169281005859375	-2.9803466796875E-05	227.171362426447	3
0.16693115234375	-2.94891357421875E-05	227.220190426324	3
0.16412353515625	-2.9052734375E-05	227.269018426201	3
0.16156005859375	-2.87628173828125E-05	227.317846426078	3
0.159759521484375	-2.8399658203125E-05	227.366674425954	3
0.15728759765625	-2.80731201171875E-05	227.415502425831	3
0.154632568359375	-2.777099609375E-05	227.464330425708	3
0.1519775390625	-2.7410888671875E-05	227.513158425584	3
0.149871826171875	-2.71820068359375E-05	227.561986425461	3
0.147552490234375	-2.68096923828125E-05	227.610814425338	3
0.144866943359375	-2.65594482421875E-05	227.659642425215	3
0.142303466796875	-2.6220703125E-05	227.708470425091	3
0.14007568359375	-2.598876953125E-05	227.757298424968	3
0.13751220703125	-2.57080078125E-05	227.806126424845	3
0.135345458984375	-2.54180908203125E-05	227.854954424722	3
0.13226318359375	-2.51922607421875E-05	227.903782424598	3
0.12994384765625	-2.490234375E-05	227.952610424475	3
0.12811279296875	-2.47100830078125E-05	228.001438424352	3
0.125396728515625	-2.43896484375E-05	228.050266424228	3
0.12286376953125	-2.42034912109375E-05	228.099094424105	3
0.12054443359375	-2.392578125E-05	228.147922423982	3
0.1180419921875	-2.373046875E-05	228.196750423859	3
0.115570068359375	-2.3492431640625E-05	228.245578423735	3
0.113128662109375	-2.32666015625E-05	228.294406423612	3
0.110626220703125	-2.3101806640625E-05	228.343234423489	3
0.10888671875	-2.28271484375E-05	228.392062423365	3
0.1058349609375	-2.26654052734375E-05	228.440890423242	3
0.10345458984375	-2.24029541015625E-05	228.489718423119	3
0.101287841796875	-2.22564697265625E-05	228.538546422996	3
0.098907470703125	-2.2015380859375E-05	228.587374422872	3
0.096160888671875	-2.18475341796875E-05	228.636202422749	3
0.09356689453125	-2.16827392578125E-05	228.685030422626	3
0.091400146484375	-2.14630126953125E-05	228.733858422503	3
0.089019775390625	-2.1331787109375E-05	228.782686422379	3
0.0863037109375	-2.11090087890625E-05	228.831514422256	3
0.08380126953125	-2.09686279296875E-05	228.880342422133	3
0.081329345703125	-2.0745849609375E-05	228.929170422009	3
0.079437255859375	-2.06207275390625E-05	228.977998421886	3
0.07647705078125	-2.04254150390625E-05	229.026826421763	3
0.07403564453125	-2.02911376953125E-05	229.07565442164	3
0.071502685546875	-2.01446533203125E-05	229.124482421516	3
0.0697021484375	-1.9940185546875E-05	229.173310421393	3
0.066925048828125	-1.98516845703125E-05	229.22213842127	3
0.064361572265625	-1.96533203125E-05	229.270966421146	3
0.0621337890625	-1.95465087890625E-05	229.319794421023	3
0.05987548828125	-1.9342041015625E-05	229.3686224209	3
0.056915283203125	-1.925048828125E-05	229.417450420777	3
0.055023193359375	-1.9097900390625E-05	229.466278420653	3
0.05218505859375	-1.8951416015625E-05	229.51510642053	3
0.050018310546875	-1.885986328125E-05	229.563934420407	3
0.047076416015625	-1.868896484375E-05	229.612762420284	3
0.044964599609375	-1.86126708984375E-05	229.66159042016	3
0.0423828125	-1.84234619140625E-05	229.710418420037	3
0.039739990234375	-1.83380126953125E-05	229.759246419914	3
0.03734130859375	-1.81793212890625E-05	229.80807441979	3
